year,month,station_id,reservoir,volume_af,water_year
2010,6,RIMW1,RIM,74391.59999999999,2010
2010,7,RIMW1,RIM,40034.534,2010
2010,8,RIMW1,RIM,21039.53,2010
2010,9,RIMW1,RIM,20326.294,2010
2010,10,RIMW1,RIM,13641.7,2011
2010,11,RIMW1,RIM,20325.804,2011
2010,12,RIMW1,RIM,23559.042,2011
2011,1,RIMW1,RIM,58654.26,2011
2011,2,RIMW1,RIM,24030.432,2011
2011,3,RIMW1,RIM,24185.371,2011
2011,4,RIMW1,RIM,32969.418,2011
2011,5,RIMW1,RIM,60225.257999999994,2011
2011,6,RIMW1,RIM,86420.44,2011
2011,7,RIMW1,RIM,63288.46,2011
2011,8,RIMW1,RIM,29247.358,2011
2011,9,RIMW1,RIM,21801.264,2011
2011,10,RIMW1,RIM,17800.347999999998,2012
2011,11,RIMW1,RIM,18095.243,2012
2011,12,RIMW1,RIM,19231.277,2012
2012,1,RIMW1,RIM,22438.713,2012
2012,2,RIMW1,RIM,26817.476,2012
2012,3,RIMW1,RIM,25228.646999999997,2012
2012,4,RIMW1,RIM,57250.335999999996,2012
2012,5,RIMW1,RIM,78122.86,2012
2012,6,RIMW1,RIM,77509.1,2012
2012,7,RIMW1,RIM,57762.875,2012
2012,8,RIMW1,RIM,25680.101,2012
2012,9,RIMW1,RIM,17814.028000000002,2012
2012,10,RIMW1,RIM,27356.8,2013
2012,11,RIMW1,RIM,35306.316,2013
2012,12,RIMW1,RIM,26012.922,2013
2013,1,RIMW1,RIM,15674.307,2013
2013,2,RIMW1,RIM,13082.509999999998,2013
2013,3,RIMW1,RIM,22369.963,2013
2013,4,RIMW1,RIM,43106.922,2013
2013,5,RIMW1,RIM,70125.49,2013
2013,6,RIMW1,RIM,51380.4,2013
2013,7,RIMW1,RIM,28268.68,2013
2013,8,RIMW1,RIM,18919.205,2013
2013,9,RIMW1,RIM,26216.3,2013
2013,10,RIMW1,RIM,17480.799,2014
2013,11,RIMW1,RIM,20570.152000000002,2014
2013,12,RIMW1,RIM,23486.899999999998,2014
2014,1,RIMW1,RIM,17966.036,2014
2014,2,RIMW1,RIM,15849.548999999999,2014
2014,3,RIMW1,RIM,50294.422,2014
2014,4,RIMW1,RIM,43033.282999999996,2014
2014,5,RIMW1,RIM,73057.85999999999,2014
2014,6,RIMW1,RIM,59742.916,2014
2014,7,RIMW1,RIM,37432.53,2014
2014,8,RIMW1,RIM,21418.633,2014
2014,9,RIMW1,RIM,14671.253,2014
2014,10,RIMW1,RIM,22524.479,2015
2014,11,RIMW1,RIM,38089.816999999995,2015
2014,12,RIMW1,RIM,47397.689999999995,2015
2015,1,RIMW1,RIM,52048.020000000004,2015
2015,2,RIMW1,RIM,46054.714,2015
2015,3,RIMW1,RIM,35629.55,2015
2015,4,RIMW1,RIM,23945.506999999998,2015
2015,5,RIMW1,RIM,32105.858000000004,2015
2015,6,RIMW1,RIM,23362.285999999996,2015
2015,7,RIMW1,RIM,14669.665,2015
2015,8,RIMW1,RIM,13108.935999999998,2015
2015,9,RIMW1,RIM,13471.519,2015
2015,10,RIMW1,RIM,16080.964999999998,2016
2015,11,RIMW1,RIM,33987.286,2016
2015,12,RIMW1,RIM,58633.204999999994,2016
2016,1,RIMW1,RIM,22713.951,2016
2016,2,RIMW1,RIM,48182.808000000005,2016
2016,3,RIMW1,RIM,47450.665,2016
2016,4,RIMW1,RIM,69652.27,2016
2016,5,RIMW1,RIM,70816.03,2016
2016,6,RIMW1,RIM,45952.564000000006,2016
2016,7,RIMW1,RIM,26432.704999999998,2016
2016,8,RIMW1,RIM,17122.744000000002,2016
2016,9,RIMW1,RIM,17183.016000000003,2016
2016,10,RIMW1,RIM,37387.558,2017
2016,11,RIMW1,RIM,26929.134000000002,2017
2016,12,RIMW1,RIM,15550.6115,2017
2017,1,RIMW1,RIM,14912.413,2017
2017,2,RIMW1,RIM,30567.356,2017
2017,3,RIMW1,RIM,56080.486,2017
2017,4,RIMW1,RIM,51579.037,2017
2017,5,RIMW1,RIM,91598.32,2017
2017,6,RIMW1,RIM,71461.60999999999,2017
2017,7,RIMW1,RIM,33287.28,2017
2017,8,RIMW1,RIM,20216.74,2017
2017,9,RIMW1,RIM,17388.539999999997,2017
2017,10,RIMW1,RIM,27814.781,2018
2017,11,RIMW1,RIM,39511.047,2018
2017,12,RIMW1,RIM,25284.578,2018
2018,1,RIMW1,RIM,30658.752000000004,2018
2018,2,RIMW1,RIM,35758.743,2018
2018,3,RIMW1,RIM,19581.15,2018
2018,4,RIMW1,RIM,35389.645000000004,2018
2018,5,RIMW1,RIM,80962.26999999999,2018
2018,6,RIMW1,RIM,36637.11,2018
2018,7,RIMW1,RIM,24638.989999999998,2018
2018,8,RIMW1,RIM,15519.975,2018
2018,9,RIMW1,RIM,14372.555999999999,2018
2018,10,RIMW1,RIM,13990.085000000001,2019
2018,11,RIMW1,RIM,15389.725999999999,2019
2018,12,RIMW1,RIM,15800.514000000001,2019
2019,1,RIMW1,RIM,15675.675,2019
2019,2,RIMW1,RIM,12461.889,2019
2019,3,RIMW1,RIM,12373.499,2019
2019,4,RIMW1,RIM,34917.027,2019
2019,5,RIMW1,RIM,59726.4,2019
2019,6,RIMW1,RIM,35719.35,2019
2019,7,RIMW1,RIM,19343.355,2019
2019,8,RIMW1,RIM,15195.238,2019
2019,9,RIMW1,RIM,15030.937,2019
2019,10,RIMW1,RIM,15568.433,2020
2019,11,RIMW1,RIM,10287.426,2020
2019,12,RIMW1,RIM,17716.599,2020
2020,1,RIMW1,RIM,24155.859,2020
2020,2,RIMW1,RIM,42930.9,2020
2020,3,RIMW1,RIM,16693.282999999996,2020
2020,4,RIMW1,RIM,33481.274,2020
2020,5,RIMW1,RIM,59968.844999999994,2020
2020,6,RIMW1,RIM,50028.55,2020
2020,7,RIMW1,RIM,26477.362,2020
2020,8,RIMW1,RIM,17265.066000000003,2020
2020,9,RIMW1,RIM,18024.628,2020
2020,10,RIMW1,RIM,22410,2021
2020,11,RIMW1,RIM,17350,2021
2020,12,RIMW1,RIM,20040,2021
2021,1,RIMW1,RIM,33310,2021
2021,2,RIMW1,RIM,16480,2021
2021,3,RIMW1,RIM,15540,2021
2021,4,RIMW1,RIM,31170,2021
2021,5,RIMW1,RIM,60190,2021
2021,6,RIMW1,RIM,62730,2021
2021,7,RIMW1,RIM,25040,2021
2021,8,RIMW1,RIM,15680,2021
2021,9,RIMW1,RIM,15110,2021
2021,10,RIMW1,RIM,17730,2022
2021,11,RIMW1,RIM,54980,2022
2021,12,RIMW1,RIM,20830,2022
2022,1,RIMW1,RIM,38930,2022
2022,2,RIMW1,RIM,20920,2022
2022,3,RIMW1,RIM,42540,2022
2022,4,RIMW1,RIM,28980,2022
2022,5,RIMW1,RIM,55850,2022
2022,6,RIMW1,RIM,78400,2022
2022,7,RIMW1,RIM,40470,2022
2022,8,RIMW1,RIM,19880,2022
2022,9,RIMW1,RIM,16170.000000000002,2022
2022,10,RIMW1,RIM,11790,2023
2022,11,RIMW1,RIM,20270,2023
2022,12,RIMW1,RIM,25680,2023
2023,1,RIMW1,RIM,19870,2023
2023,2,RIMW1,RIM,12770,2023
2023,3,RIMW1,RIM,12450,2023
2023,4,RIMW1,RIM,28500,2023
2023,5,RIMW1,RIM,91660,2023
2023,6,RIMW1,RIM,41340,2023
2023,7,RIMW1,RIM,19040,2023
2023,8,RIMW1,RIM,14690,2023
2023,9,RIMW1,RIM,13910,2023
2023,10,RIMW1,RIM,8490,2024
2023,11,RIMW1,RIM,19920,2024
2023,12,RIMW1,RIM,35750,2024
2024,1,RIMW1,RIM,23980,2024
2024,2,RIMW1,RIM,23980,2024
2024,3,RIMW1,RIM,22530,2024
2024,4,RIMW1,RIM,33630,2024
2024,5,RIMW1,RIM,43160,2024
2024,6,RIMW1,RIM,42450,2024
2024,7,RIMW1,RIM,21280,2024
2024,8,RIMW1,RIM,14530,2024
2024,9,RIMW1,RIM,15510,2024
2024,10,RIMW1,RIM,9580,2025
2024,11,RIMW1,RIM,12160,2025
2024,12,RIMW1,RIM,12050,2025
2025,1,RIMW1,RIM,19820,2025
2025,2,RIMW1,RIM,14390,2025
2025,3,RIMW1,RIM,35780,2025
2025,4,RIMW1,RIM,42900,2025
2025,5,RIMW1,RIM,49740,2025
2025,6,RIMW1,RIM,36380,2025
2025,7,RIMW1,RIM,17700,2025
2025,8,RIMW1,RIM,13810,2025
2025,9,RIMW1,RIM,3110,2025
2025,10,RIMW1,RIM,11190,2026
2025,11,RIMW1,RIM,32030,2026
2025,12,RIMW1,RIM,96120,2026
2026,1,RIMW1,RIM,56850,2026
2026,2,RIMW1,RIM,24390,2026
2026,3,RIMW1,RIM,60670,2026
2026,4,RIMW1,RIM,33850,2026
2026,5,RIMW1,RIM,39370,2026
