reservoir,pcode,year,month,mean_cfs,n_days,volume_af,water_year
KEE,QD,2013,6,727.7333333333333,30,43303.14049586777,2013
KEE,QD,2013,7,1202.5806451612902,31,73943.80165289257,2013
KEE,QD,2013,8,715.0645161290323,31,43967.603305785124,2013
KEE,QD,2013,9,102.23333333333333,30,6083.305785123967,2013
KEE,QD,2013,10,102.35483870967742,31,6293.553719008265,2014
KEE,QD,2013,11,94.56666666666666,30,5627.107438016529,2014
KEE,QD,2013,12,93.45161290322581,31,5746.115702479339,2014
KEE,QD,2014,1,93.09677419354838,31,5724.297520661157,2014
KEE,QD,2014,2,94.14285714285714,28,5228.429752066116,2014
KEE,QD,2014,3,93.87096774193549,31,5771.900826446281,2014
KEE,QD,2014,4,558.2333333333333,30,33217.19008264463,2014
KEE,QD,2014,5,608.1935483870968,31,37396.36363636364,2014
KEE,QD,2014,6,666.8666666666667,30,39681.32231404959,2014
KEE,QD,2014,7,1145.4193548387098,31,70429.09090909091,2014
KEE,QD,2014,8,825.4193548387096,31,50753.05785123967,2014
KEE,QD,2014,9,93.73333333333333,30,5577.520661157025,2014
KEE,QD,2014,10,90.6774193548387,31,5575.537190082645,2015
KEE,QD,2014,11,91.9,30,5468.429752066116,2015
KEE,QD,2014,12,90.58064516129032,31,5569.586776859504,2015
KEE,QD,2015,1,119.12903225806451,31,7324.9586776859505,2015
KEE,QD,2015,2,186.82142857142858,28,10375.537190082645,2015
KEE,QD,2015,3,320.38709677419354,31,19699.834710743802,2015
KEE,QD,2015,4,505.1333333333333,30,30057.520661157025,2015
KEE,QD,2015,5,682.0322580645161,31,41936.52892561984,2015
KEE,QD,2015,6,595.4333333333333,30,35430.74380165289,2015
KEE,QD,2015,7,619.258064516129,31,38076.694214876035,2015
KEE,QD,2015,8,549.2903225806451,31,33774.545454545456,2015
KEE,QD,2015,9,102.16666666666667,30,6079.338842975207,2015
KEE,QD,2015,10,83.09677419354838,31,5109.421487603306,2016
KEE,QD,2015,11,81.83333333333333,30,4869.421487603306,2016
KEE,QD,2015,12,81.51612903225806,31,5012.231404958678,2016
KEE,QD,2016,1,89.3225806451613,31,5492.231404958678,2016
KEE,QD,2016,2,101.24137931034483,29,5823.471074380165,2016
KEE,QD,2016,3,137.1290322580645,31,8431.735537190083,2016
KEE,QD,2016,4,675.1666666666666,30,40175.20661157025,2016
KEE,QD,2016,5,565.4516129032259,31,34768.264462809915,2016
KEE,QD,2016,6,739.6333333333333,30,44011.23966942149,2016
KEE,QD,2016,7,970.1290322580645,31,59650.909090909096,2016
KEE,QD,2016,8,861.7096774193549,31,52984.46280991736,2016
KEE,QD,2016,9,110.9,30,6599.00826446281,2016
KEE,QD,2016,10,103.19354838709677,31,6345.123966942149,2017
KEE,QD,2016,11,101.83333333333333,30,6059.5041322314055,2017
KEE,QD,2016,12,103.7741935483871,31,6380.826446280992,2017
KEE,QD,2017,1,122.58064516129032,31,7537.190082644628,2017
KEE,QD,2017,2,110.25,28,6122.975206611571,2017
KEE,QD,2017,3,99.35483870967742,31,6109.090909090909,2017
KEE,QD,2017,4,173.9,30,10347.768595041323,2017
KEE,QD,2017,5,366.83870967741933,31,22556.03305785124,2017
KEE,QD,2017,6,672.9666666666667,30,40044.29752066116,2017
KEE,QD,2017,7,1075.0967741935483,31,66105.12396694215,2017
KEE,QD,2017,8,906.5806451612904,31,55743.47107438017,2017
KEE,QD,2017,9,120.93333333333334,30,7196.03305785124,2017
KEE,QD,2017,10,104.93548387096774,31,6452.231404958678,2018
KEE,QD,2017,11,142.36666666666667,30,8471.4049586776855,2018
KEE,QD,2017,12,102.41935483870968,31,6297.520661157025,2018
KEE,QD,2018,1,102,31,6271.735537190083,2018
KEE,QD,2018,2,106.35714285714286,28,5906.7768595041325,2018
KEE,QD,2018,3,242.80645161290323,31,14929.586776859505,2018
KEE,QD,2018,4,270.1666666666667,30,16076.033057851242,2018
KEE,QD,2018,5,944.6774193548387,31,58085.950413223145,2018
KEE,QD,2018,6,753.5666666666667,30,44840.330578512396,2018
KEE,QD,2018,7,984,31,60503.801652892565,2018
KEE,QD,2018,8,821.0322580645161,31,50483.30578512397,2018
KEE,QD,2018,9,101.13333333333334,30,6017.851239669421,2018
KEE,QD,2018,10,166.09677419354838,31,10212.892561983472,2019
KEE,QD,2018,11,97.56666666666666,30,5805.619834710744,2019
KEE,QD,2018,12,95.3225806451613,31,5861.157024793389,2019
KEE,QD,2019,1,95.96774193548387,31,5900.826446280992,2019
KEE,QD,2019,2,99.64285714285714,28,5533.884297520662,2019
KEE,QD,2019,3,143.41935483870967,31,8818.512396694216,2019
KEE,QD,2019,4,111.93333333333334,30,6660.495867768595,2019
KEE,QD,2019,5,702.1290322580645,31,43172.23140495868,2019
KEE,QD,2019,6,892.0666666666667,30,53081.652892561986,2019
KEE,QD,2019,7,629.3225806451613,31,38695.53719008264,2019
KEE,QD,2019,8,572.0645161290323,31,35174.87603305785,2019
KEE,QD,2019,9,107.5,30,6396.694214876034,2019
KEE,QD,2019,10,97.25806451612904,31,5980.165289256199,2020
KEE,QD,2019,11,103.63333333333334,30,6166.611570247934,2020
KEE,QD,2019,12,87.3225806451613,31,5369.256198347108,2020
KEE,QD,2020,1,83.51612903225806,31,5135.206611570248,2020
KEE,QD,2020,2,87.10344827586206,29,5010.247933884298,2020
KEE,QD,2020,3,82.83870967741936,31,5093.553719008265,2020
KEE,QD,2020,4,530.2666666666667,30,31553.05785123967,2020
KEE,QD,2020,5,551.0967741935484,31,33885.61983471074,2020
KEE,QD,2020,6,822.5333333333333,30,48944.13223140496,2020
KEE,QD,2020,7,910.9354838709677,31,56011.23966942149,2020
KEE,QD,2020,8,861.258064516129,31,52956.694214876035,2020
KEE,QD,2020,9,127.33333333333333,30,7576.859504132231,2020
KEE,QD,2020,10,102.64516129032258,31,6311.404958677686,2021
KEE,QD,2020,11,107.26666666666667,30,6382.809917355372,2021
KEE,QD,2020,12,116.6774193548387,31,7174.214876033058,2021
KEE,QD,2021,1,122.7741935483871,31,7549.090909090909,2021
KEE,QD,2021,2,121.64285714285714,28,6755.702479338843,2021
KEE,QD,2021,3,122.06451612903226,31,7505.454545454546,2021
KEE,QD,2021,4,341.06666666666666,30,20294.87603305785,2021
KEE,QD,2021,5,494.06451612903226,31,30378.84297520661,2021
KEE,QD,2021,6,538.8666666666667,30,32064.793388429753,2021
KEE,QD,2021,7,1111.5806451612902,31,68348.42975206612,2021
KEE,QD,2021,8,958.6451612903226,31,58944.79338842975,2021
KEE,QD,2021,9,135.86666666666667,30,8084.628099173554,2021
KEE,QD,2021,10,120.09677419354838,31,7384.462809917356,2022
KEE,QD,2021,11,110.13333333333334,30,6553.388429752066,2022
KEE,QD,2021,12,104.2258064516129,31,6408.5950413223145,2022
KEE,QD,2022,1,116.38709677419355,31,7156.363636363637,2022
KEE,QD,2022,2,127.25,28,7067.107438016529,2022
KEE,QD,2022,3,130.5483870967742,31,8027.10743801653,2022
KEE,QD,2022,4,452.43333333333334,30,26921.652892561986,2022
KEE,QD,2022,5,507.51612903225805,31,31205.95041322314,2022
KEE,QD,2022,6,875.3389999999999,30,52086.287603305784,2022
KEE,QD,2022,7,1048.8235483870967,31,64489.646280991736,2022
KEE,QD,2022,8,965.6774193548387,31,59377.19008264463,2022
KEE,QD,2022,9,116.06666666666666,30,6906.446280991736,2022
KEE,QD,2022,10,179.50806451612902,31,11037.520661157025,2023
KEE,QD,2022,11,160.47533333333334,30,9548.945454545456,2023
KEE,QD,2022,12,171.10709677419354,31,10520.965289256199,2023
KEE,QD,2023,1,114.27129032258064,31,7026.267768595041,2023
KEE,QD,2023,2,101.01392857142856,28,5610.029752066115,2023
KEE,QD,2023,3,101.99161290322581,31,6271.219834710744,2023
KEE,QD,2023,4,187.454,30,11154.287603305786,2023
KEE,QD,2023,5,323.33870967741933,31,19881.322314049587,2023
KEE,QD,2023,6,1014.5563333333333,30,60370.294214876034,2023
KEE,QD,2023,7,601.4870967741936,31,36984,2023
KEE,QD,2023,8,401.4251612903226,31,24682.671074380167,2023
KEE,QD,2023,9,82.03733333333334,30,4881.560330578513,2023
KEE,QD,2023,10,105.30064516129032,31,6474.684297520661,2024
KEE,QD,2023,11,101.296,30,6027.530578512397,2024
KEE,QD,2023,12,85.61193548387097,31,5264.072727272727,2024
KEE,QD,2024,1,82.30870967741936,31,5060.965289256199,2024
KEE,QD,2024,2,82.78344827586207,29,4761.758677685951,2024
KEE,QD,2024,3,82.70322580645161,31,5085.223140495868,2024
KEE,QD,2024,4,302.193,30,17981.732231404956,2024
KEE,QD,2024,5,568.6877419354839,31,34967.24628099174,2024
KEE,QD,2024,6,621.308,30,36970.39338842975,2024
KEE,QD,2024,7,780.6212903225806,31,47998.532231404955,2024
KEE,QD,2024,8,428.6045161290323,31,26353.864462809917,2024
KEE,QD,2024,9,83.34933333333333,30,4959.6297520661155,2024
KEE,QD,2024,10,113.95516129032258,31,7006.829752066116,2025
KEE,QD,2024,11,134.90433333333334,30,8027.365289256199,2025
KEE,QD,2024,12,114.80677419354839,31,7059.193388429752,2025
KEE,QD,2025,1,99.47322580645161,31,6116.3702479338845,2025
KEE,QD,2025,2,110.48035714285714,28,6135.768595041322,2025
KEE,QD,2025,3,80.33870967741936,31,4939.834710743802,2025
KEE,QD,2025,4,119.27366666666667,30,7097.276033057851,2025
KEE,QD,2025,5,575.8535483870968,31,35407.854545454546,2025
KEE,QD,2025,6,822.5973333333334,30,48947.94049586778,2025
KEE,QD,2025,7,564.3729032258065,31,34701.93719008265,2025
KEE,QD,2025,8,245.53548387096774,31,15097.388429752065,2025
KEE,QD,2025,9,73.23,30,4357.487603305785,2025
KEE,QD,2025,10,81.30741935483871,31,4999.398347107439,2026
KEE,QD,2025,11,84.04,30,5000.727272727273,2026
KEE,QD,2025,12,96.04096774193549,31,5905.328925619835,2026
KEE,QD,2026,1,108.92612903225806,31,6697.606611570248,2026
KEE,QD,2026,2,100.64214285714286,28,5589.381818181819,2026
KEE,QD,2026,3,538.6909677419354,31,33122.816528925614,2026
KEE,QD,2026,4,272.997,30,16244.449586776862,2026
KEE,QD,2026,5,600.9793548387097,31,36952.78016528926,2026
KEE,QD,2026,6,863.9973333333334,30,51411.41157024794,2026
KEE,QD,2026,7,832.4,31,51182.28099173553,2026
KEE,QD,2026,8,855.3675,20,33931.93388429752,2026
KEE,QU,2003,10,316.40516129032255,31,19454.995041322312,2004
KEE,QU,2003,11,507.0316666666667,30,30170.47933884298,2004
KEE,QU,2003,12,185.1941935483871,31,11387.147107438015,2004
KEE,QU,2004,1,243.58032258064517,31,14977.170247933886,2004
KEE,QU,2004,2,177.60103448275862,29,10215.728925619836,2004
KEE,QU,2004,3,358.73645161290324,31,22057.844628099174,2004
KEE,QU,2004,4,574.283,30,34172.211570247935,2004
KEE,QU,2004,5,562.741935483871,31,34601.652892561986,2004
KEE,QU,2004,6,354.6363333333333,30,21102.327272727274,2004
KEE,QU,2004,7,119.4358064516129,31,7343.821487603306,2004
KEE,QU,2004,8,173.89935483870968,31,10692.654545454547,2004
KEE,QU,2004,9,247.47366666666667,30,14725.705785123968,2004
KEE,QU,2004,10,197.17516129032256,31,12123.828099173554,2005
KEE,QU,2004,11,391.12333333333333,30,23273.454545454548,2005
KEE,QU,2004,12,447.1432258064516,31,27493.765289256196,2005
KEE,QU,2005,1,503.92387096774195,31,30985.07107438017,2005
KEE,QU,2005,2,176.9675,28,9828.277685950414,2005
KEE,QU,2005,3,176.64258064516127,31,10861.328925619833,2005
KEE,QU,2005,4,408.90233333333333,30,24331.378512396695,2005
KEE,QU,2005,5,320.9216129032258,31,19732.700826446282,2005
KEE,QU,2005,6,169.42,30,10081.190082644627,2005
KEE,QU,2005,7,106.5358064516129,31,6550.631404958677,2005
KEE,QU,2005,8,76.40483870967742,31,4697.950413223141,2005
KEE,QU,2005,9,61.689,30,3670.7504132231406,2005
KEE,QU,2005,10,165.16774193548386,31,10155.768595041322,2006
KEE,QU,2005,11,313.85766666666666,30,18675.828099173552,2006
KEE,QU,2005,12,270.8167741935484,31,16651.87438016529,2006
KEE,QU,2006,1,396.49870967741936,31,24379.755371900825,2006
KEE,QU,2006,2,197.86035714285714,28,10988.608264462811,2006
KEE,QU,2006,3,122.87612903225806,31,7555.35867768595,2006
KEE,QU,2006,4,483.334,30,28760.370247933886,2006
KEE,QU,2006,5,902.9448387096775,31,55519.91404958678,2006
KEE,QU,2006,6,634.1416666666667,30,37734.04958677686,2006
KEE,QU,2006,7,171.45258064516128,31,10542.20826446281,2006
KEE,QU,2006,8,90.73903225806451,31,5579.325619834711,2006
KEE,QU,2006,9,58.287,30,3468.3173553719007,2006
KEE,QU,2006,10,59.76451612903226,31,3674.7768595041325,2007
KEE,QU,2006,11,891.0076666666666,30,53018.63801652892,2007
KEE,QU,2006,12,184.05483870967743,31,11317.09090909091,2007
KEE,QU,2007,1,298.4890322580645,31,18353.37520661157,2007
KEE,QU,2007,2,294.04571428571427,28,16330.472727272725,2007
KEE,QU,2007,3,723.2332258064516,31,44469.877685950414,2007
KEE,QU,2007,4,490.96366666666665,30,29214.36694214876,2007
KEE,QU,2007,5,725.7225806451613,31,44622.94214876033,2007
KEE,QU,2007,6,455.609,30,27110.61818181818,2007
KEE,QU,2007,7,123.5358064516129,31,7595.920661157024,2007
KEE,QU,2007,8,68.35451612903226,31,4202.955371900827,2007
KEE,QU,2007,9,40.63033333333333,30,2417.6727272727276,2007
KEE,QU,2007,10,229.7667741935484,31,14127.808264462812,2008
KEE,QU,2007,11,235.554,30,14016.436363636363,2008
KEE,QU,2007,12,316.0041935483871,31,19430.340495867767,2008
KEE,QU,2008,1,121.02580645161291,31,7441.586776859504,2008
KEE,QU,2008,2,148.45241379310346,29,8539.080991735538,2008
KEE,QU,2008,3,175.74709677419355,31,10806.267768595042,2008
KEE,QU,2008,4,212.489,30,12643.973553719008,2008
KEE,QU,2008,5,1166.8812903225808,31,71748.73388429753,2008
KEE,QU,2008,6,912.4636666666667,30,54295.35867768595,2008
KEE,QU,2008,7,343.20677419354837,31,21102.961983471076,2008
KEE,QU,2008,8,142.73451612903227,31,8776.403305785125,2008
KEE,QU,2008,9,71.84066666666666,30,4274.816528925619,2008
KEE,QU,2008,10,89.38548387096775,31,5496.09917355372,2009
KEE,QU,2008,11,627.3993333333333,30,37332.85289256198,2009
KEE,QU,2008,12,221.02,31,13589.990082644628,2009
KEE,QU,2009,1,637.7061290322581,31,39211.021487603306,2009
KEE,QU,2009,2,106.39714285714285,28,5908.998347107438,2009
KEE,QU,2009,3,139.35709677419354,31,8568.73388429752,2009
KEE,QU,2009,4,356.8,30,21231.07438016529,2009
KEE,QU,2009,5,948.934193548387,31,58347.68925619835,2009
KEE,QU,2009,6,563.9076666666666,30,33554.836363636365,2009
KEE,QU,2009,7,132.51483870967743,31,8148.019834710744,2009
KEE,QU,2009,8,85.0374193548387,31,5228.747107438016,2009
KEE,QU,2009,9,53.276666666666664,30,3170.181818181818,2009
KEE,QU,2009,10,224.3967741935484,31,13797.619834710744,2010
KEE,QU,2009,11,373.89933333333335,30,22248.555371900828,2010
KEE,QU,2009,12,185.14225806451614,31,11383.953719008266,2010
KEE,QU,2010,1,270.48870967741937,31,16631.70247933884,2010
KEE,QU,2010,2,179.05928571428572,28,9944.44958677686,2010
KEE,QU,2010,3,259.0254838709677,31,15926.856198347106,2010
KEE,QU,2010,4,385.8093333333333,30,22957.24958677686,2010
KEE,QU,2010,5,607.5845161290323,31,37358.915702479346,2010
KEE,QU,2010,6,628.415,30,37393.28925619834,2010
KEE,QU,2010,7,261.0367741935484,31,16050.525619834712,2010
KEE,QU,2010,8,132.9174193548387,31,8172.773553719007,2010
KEE,QU,2010,9,123.16799999999999,30,7329.004958677686,2010
KEE,QU,2010,10,172.83193548387098,31,10627.021487603306,2011
KEE,QU,2010,11,403.42766666666665,30,24005.613223140495,2011
KEE,QU,2010,12,314.3545161290323,31,19328.905785123967,2011
KEE,QU,2011,1,823.7093548387097,31,50647.91404958678,2011
KEE,QU,2011,2,373.42535714285714,28,20738.995041322316,2011
KEE,QU,2011,3,309.11967741935484,31,19007.028099173556,2011
KEE,QU,2011,4,410.731,30,24440.19173553719,2011
KEE,QU,2011,5,780.1764516129032,31,47971.180165289254,2011
KEE,QU,2011,6,876.5550000000001,30,52158.64462809918,2011
KEE,QU,2011,7,430.80290322580646,31,26489.038016528924,2011
KEE,QU,2011,8,177.9416129032258,31,10941.203305785124,2011
KEE,QU,2011,9,63.75266666666667,30,3793.547107438017,2011
KEE,QU,2011,10,193.69,31,11909.533884297522,2012
KEE,QU,2011,11,216.28966666666668,30,12870.128925619836,2012
KEE,QU,2011,12,296.2967741935484,31,18218.578512396696,2012
KEE,QU,2012,1,286.23967741935485,31,17600.19173553719,2012
KEE,QU,2012,2,326.49931034482756,29,18780.456198347107,2012
KEE,QU,2012,3,221.06870967741935,31,13592.985123966942,2012
KEE,QU,2012,4,613.7386666666666,30,36519.98677685951,2012
KEE,QU,2012,5,1031.511935483871,31,63425.19669421488,2012
KEE,QU,2012,6,948.8686666666666,30,56461.60661157024,2012
KEE,QU,2012,7,441.93387096774194,31,27173.454545454548,2012
KEE,QU,2012,8,154.63096774193548,31,9507.887603305784,2012
KEE,QU,2012,9,54.211666666666666,30,3225.8181818181815,2012
KEE,QU,2012,10,287.98,31,17707.2,2013
KEE,QU,2012,11,401.10066666666665,30,23867.147107438017,2013
KEE,QU,2012,12,268.8190322580645,31,16529.038016528924,2013
KEE,QU,2013,1,141.39774193548388,31,8694.20826446281,2013
KEE,QU,2013,2,178.14285714285714,28,9893.553719008265,2013
KEE,QU,2013,3,361.2558064516129,31,22212.753719008266,2013
KEE,QU,2013,4,731.3996666666667,30,43521.30247933885,2013
KEE,QU,2013,5,882.2667741935484,31,54248.46942148761,2013
KEE,QU,2013,6,478.7266666666667,30,28486.21487603306,2013
KEE,QU,2013,7,178.01225806451612,31,10945.547107438015,2013
KEE,QU,2013,8,122.4325806451613,31,7528.085950413224,2013
KEE,QU,2013,9,145.788,30,8674.988429752068,2013
KEE,QU,2013,10,241.72548387096774,31,14863.120661157025,2014
KEE,QU,2013,11,381.347,30,22691.722314049588,2014
KEE,QU,2013,12,349.8922580645161,31,21514.036363636365,2014
KEE,QU,2014,1,309.9890322580645,31,19060.4826446281,2014
KEE,QU,2014,2,208.4475,28,11576.588429752066,2014
KEE,QU,2014,3,598.8822580645161,31,36823.8347107438,2014
KEE,QU,2014,4,616.3976666666666,30,36678.20826446281,2014
KEE,QU,2014,5,879.0016129032258,31,54047.70247933884,2014
KEE,QU,2014,6,435.07666666666665,30,25888.85950413223,2014
KEE,QU,2014,7,177.9041935483871,31,10938.902479338843,2014
KEE,QU,2014,8,111.49387096774194,31,6855.4909090909105,2014
KEE,QU,2014,9,76.878,30,4574.558677685951,2014
KEE,QU,2014,10,257.59741935483873,31,15839.0479338843,2015
KEE,QU,2014,11,664.4893333333333,30,39539.861157024796,2015
KEE,QU,2014,12,442.62451612903226,31,27215.920661157026,2015
KEE,QU,2015,1,612.1003225806452,31,37636.58181818182,2015
KEE,QU,2015,2,496.06892857142856,28,27550.27438016529,2015
KEE,QU,2015,3,345.22967741935486,31,21227.345454545455,2015
KEE,QU,2015,4,241.08733333333333,30,14345.692561983471,2015
KEE,QU,2015,5,188.7632258064516,31,11606.598347107438,2015
KEE,QU,2015,6,84.893,30,5051.484297520661,2015
KEE,QU,2015,7,78.41451612903226,31,4821.520661157026,2015
KEE,QU,2015,8,70.83741935483872,31,4355.623140495868,2015
KEE,QU,2015,9,46.27166666666667,30,2753.355371900827,2015
KEE,QU,2015,10,231.36967741935484,31,14226.366942148761,2016
KEE,QU,2015,11,829.03,30,49330.71074380165,2016
KEE,QU,2015,12,522.5267741935484,31,32128.919008264464,2016
KEE,QU,2016,1,179.0716129032258,31,11010.68429752066,2016
KEE,QU,2016,2,578.0010344827587,29,33247.00165289257,2016
KEE,QU,2016,3,417.72967741935486,31,25685.19669421488,2016
KEE,QU,2016,4,810.3653333333333,30,48220.085950413224,2016
KEE,QU,2016,5,595.5748387096775,31,36620.46942148761,2016
KEE,QU,2016,6,310.8403333333333,30,18496.28429752066,2016
KEE,QU,2016,7,154.24225806451614,31,9483.986776859505,2016
KEE,QU,2016,8,105.68870967741935,31,6498.545454545455,2016
KEE,QU,2016,9,62.60633333333333,30,3725.335537190083,2016
KEE,QU,2016,10,423.00935483870967,31,26009.831404958677,2017
KEE,QU,2016,11,367.223,30,21851.285950413225,2017
KEE,QU,2016,12,204.07451612903225,31,12548.052892561982,2017
KEE,QU,2017,1,98.33129032258064,31,6046.155371900826,2017
KEE,QU,2017,2,172.4117857142857,28,9575.26611570248,2017
KEE,QU,2017,3,481.5583870967742,31,29609.871074380164,2017
KEE,QU,2017,4,532.312,30,31674.763636363637,2017
KEE,QU,2017,5,1021.2012903225807,31,62791.21983471075,2017
KEE,QU,2017,6,571.9953333333333,30,34036.085950413224,2017
KEE,QU,2017,7,200.24903225806452,31,12312.833057851241,2017
KEE,QU,2017,8,128.0493548387097,31,7873.447933884298,2017
KEE,QU,2017,9,55.264,30,3288.4363636363637,2017
KEE,QU,2017,10,350.31709677419354,31,21540.15867768595,2018
KEE,QU,2017,11,512.7923333333333,30,30513.262809917356,2018
KEE,QU,2017,12,279.6341935483871,31,17194.036363636365,2018
KEE,QU,2018,1,351.01032258064515,31,21582.78347107438,2018
KEE,QU,2018,2,505.90214285714285,28,28096.383471074383,2018
KEE,QU,2018,3,203.2632258064516,31,12498.168595041323,2018
KEE,QU,2018,4,649.6006666666667,30,38653.92396694215,2018
KEE,QU,2018,5,1069.1090322580644,31,65736.9520661157,2018
KEE,QU,2018,6,331.1023333333333,30,19701.957024793388,2018
KEE,QU,2018,7,186.84483870967742,31,11488.64132231405,2018
KEE,QU,2018,8,126.14225806451613,31,7756.185123966942,2018
KEE,QU,2018,9,44.37566666666667,30,2640.535537190083,2018
KEE,QU,2018,10,111.45709677419354,31,6853.229752066116,2019
KEE,QU,2018,11,491.515,30,29247.173553719007,2019
KEE,QU,2018,12,319.62548387096774,31,19653.004958677684,2019
KEE,QU,2019,1,330.65741935483874,31,20331.332231404962,2019
KEE,QU,2019,2,174.54321428571427,28,9693.639669421485,2019
KEE,QU,2019,3,160.3383870967742,31,9858.823140495868,2019
KEE,QU,2019,4,612.3996666666667,30,36440.31074380166,2019
KEE,QU,2019,5,541.8470967741936,31,33316.87933884298,2019
KEE,QU,2019,6,240.74266666666665,30,14325.18347107438,2019
KEE,QU,2019,7,138.88935483870966,31,8539.973553719008,2019
KEE,QU,2019,8,92.83032258064516,31,5707.914049586777,2019
KEE,QU,2019,9,66.96633333333334,30,3984.7735537190088,2019
KEE,QU,2019,10,372.1577419354839,31,22883.087603305787,2020
KEE,QU,2019,11,172.017,30,10235.722314049588,2020
KEE,QU,2019,12,291.56032258064516,31,17927.345454545455,2020
KEE,QU,2020,1,612.1412903225806,31,37639.10082644629,2020
KEE,QU,2020,2,720.8665517241379,29,41464.72066115703,2020
KEE,QU,2020,3,222.4325806451613,31,13676.846280991736,2020
KEE,QU,2020,4,559.8439999999999,30,33313.03140495868,2020
KEE,QU,2020,5,811.26,31,49882.433057851245,2020
KEE,QU,2020,6,464.67,30,27649.785123966944,2020
KEE,QU,2020,7,199.46548387096774,31,12264.654545454547,2020
KEE,QU,2020,8,137.38129032258064,31,8447.246280991736,2020
KEE,QU,2020,9,85.13833333333334,30,5066.0826446281,2020
KEE,QU,2020,10,381.2090322580645,31,23439.629752066114,2021
KEE,QU,2020,11,381.1703333333333,30,22681.20991735537,2021
KEE,QU,2020,12,312.83838709677417,31,19235.682644628097,2021
KEE,QU,2021,1,353.8209677419355,31,21755.603305785124,2021
KEE,QU,2021,2,296.48285714285714,28,16465.82479338843,2021
KEE,QU,2021,3,184.4909677419355,31,11343.90743801653,2021
KEE,QU,2021,4,470.61333333333334,30,28003.438016528926,2021
KEE,QU,2021,5,860.5158064516129,31,52911.05454545454,2021
KEE,QU,2021,6,751.9593333333333,30,44744.687603305785,2021
KEE,QU,2021,7,222.38225806451612,31,13673.752066115701,2021
KEE,QU,2021,8,155.63064516129032,31,9569.355371900827,2021
KEE,QU,2021,9,67.59433333333334,30,4022.142148760331,2021
KEE,QU,2021,10,229.74322580645162,31,14126.360330578513,2022
KEE,QU,2021,11,828.2693333333333,30,49285.447933884294,2022
KEE,QU,2021,12,285.5977419354839,31,17560.720661157025,2022
KEE,QU,2022,1,412.5264516129032,31,25365.262809917356,2022
KEE,QU,2022,2,223.65321428571428,28,12421.071074380166,2022
KEE,QU,2022,3,505.8741935483871,31,31104.99173553719,2022
KEE,QU,2022,4,316.38166666666666,30,18826.016528925622,2022
KEE,QU,2022,5,783.1490322580645,31,48153.95702479339,2022
KEE,QU,2022,6,917.2426666666667,30,54579.728925619835,2022
KEE,QU,2022,7,265.02451612903224,31,16295.722314049584,2022
KEE,QU,2022,8,131.7351612903226,31,8100.0793388429765,2022
KEE,QU,2022,9,42.209666666666664,30,2511.6495867768595,2022
KEE,QU,2022,10,78.9341935483871,31,4853.474380165289,2023
KEE,QU,2022,11,336.092,30,19998.862809917355,2023
KEE,QU,2022,12,174.85129032258064,31,10751.186776859504,2023
KEE,QU,2023,1,187.06612903225806,31,11502.247933884299,2023
KEE,QU,2023,2,175.35964285714286,28,9738.981818181817,2023
KEE,QU,2023,3,108.67548387096774,31,6682.195041322314,2023
KEE,QU,2023,4,347.897,30,20701.30909090909,2023
KEE,QU,2023,5,932.7635483870968,31,57353.395041322314,2023
KEE,QU,2023,6,294.73966666666666,30,17538.228099173557,2023
KEE,QU,2023,7,112.29870967741935,31,6904.978512396694,2023
KEE,QU,2023,8,66.93451612903226,31,4115.642975206612,2023
KEE,QU,2023,9,39.989666666666665,30,2379.550413223141,2023
KEE,QU,2023,10,48.18322580645161,31,2962.671074380165,2024
KEE,QU,2023,11,295.16133333333335,30,17563.319008264465,2024
KEE,QU,2023,12,396.6209677419355,31,24387.272727272728,2024
KEE,QU,2024,1,213.2306451612903,31,13111.04132231405,2024
KEE,QU,2024,2,285.0462068965517,29,16396.046280991737,2024
KEE,QU,2024,3,308.76193548387096,31,18985.031404958678,2024
KEE,QU,2024,4,438.673,30,26102.856198347108,2024
KEE,QU,2024,5,530.0929032258065,31,32594.142148760333,2024
KEE,QU,2024,6,468.497,30,27877.507438016528,2024
KEE,QU,2024,7,174.3341935483871,31,10719.391735537192,2024
KEE,QU,2024,8,80.40483870967742,31,4943.900826446282,2024
KEE,QU,2024,9,38.313,30,2279.7818181818184,2024
KEE,QU,2024,10,83.38032258064516,31,5126.856198347107,2025
KEE,QU,2024,11,286.45433333333335,30,17045.216528925623,2025
KEE,QU,2024,12,281.3925806451613,31,17302.155371900826,2025
KEE,QU,2025,1,174.98290322580647,31,10759.279338842976,2025
KEE,QU,2025,2,203.28392857142856,28,11289.818181818182,2025
KEE,QU,2025,3,531.8119354838709,31,32699.84132231405,2025
KEE,QU,2025,4,508.57,30,30262.016528925622,2025
KEE,QU,2025,5,505.14677419354837,31,31060.264462809915,2025
KEE,QU,2025,6,265.27233333333334,30,15784.800000000001,2025
KEE,QU,2025,7,114.28354838709677,31,7027.021487603306,2025
KEE,QU,2025,8,64.31,31,3954.2677685950416,2025
KEE,QU,2025,9,34.409666666666666,30,2047.5173553719007,2025
KEE,QU,2025,10,107.24516129032259,31,6594.247933884299,2026
KEE,QU,2025,11,455.529,30,27105.857851239667,2026
KEE,QU,2025,12,1282.2412903225807,31,78841.9438016529,2026
KEE,QU,2026,1,300.92387096774195,31,18503.087603305787,2026
KEE,QU,2026,2,288.2607142857143,28,16009.190082644629,2026
KEE,QU,2026,3,895.7745161290322,31,55079.02809917355,2026
